company_name,country,report_title,source_pdf_url,additional_source_urls,notes,source_type
Autoliv,Sweden,Autoliv 2025 Sustainability Report - Saving More Lives,https://www.autoliv.com/sites/autoliv/files/2026-03/Autoliv_2025_Sustainability_Report_Final.pdf,https://www.autoliv.com/sites/autoliv/files/2026-02/ALV_AR_2025_SingelPages_K10_Final.pdf,Dual US-Swedish company; standalone Sustainability Report published alongside the Annual Report.,downloadable_pdf
Sofina,Belgium,Sofina Annual Report 2025 (incl. sustainability disclosures),https://www.sofinagroup.com/wp-content/uploads/2026/03/annual-report-2025.pdf,,SBTi-validated emissions reduction targets since 2024; 22.5% of invested capital in SBTi-aligned portfolio companies.,downloadable_pdf
Groupe Bruxelles Lambert (GBL),Belgium,GBL Annual Report 2024 - Volume 2 (ESG),https://www.gbl.com/en/media/4197/GBL_RA2024_ESG_EN.pdf,https://www.gbl.com/en,First consolidated ESRS-format sustainability statement for FY2024; 'GBL ACT' program (EUR 1.9m pledged to education/health/environment).,downloadable_pdf
Ackermans & van Haaren,Belgium,Ackermans & van Haaren Sustainability Statements 2025 (CSRD/ESRS),https://www.avh.be/~/media/Files/A/avh/corp/annual-report-2025-UK/20260331-AvH-SustainabilityStatements_UK.pdf,https://www.avh.be/en/sustainability,"Standalone consolidated sustainability statement for FY2025, CSRD/ESRS-compliant.",downloadable_pdf
WDP (Warehouses De Pauw),Belgium,WDP Sustainability Reports (2018-2024 series) / Annual Report 2025,https://www.sustainabilityreports.com/warehouses-de-pauw,https://wdp.eu/en/annual-report-2025,Sustainability strategy based on double materiality analysis (financial and impact perspectives).,downloadable_pdf
Cofinimmo,Belgium,Cofinimmo Universal Registration Document 2025 (incl. Sustainability Report),https://www.ibr-ire.be/docs/default-source/bas-documents/reports/2026/cofinimmo-ir2025-eng.pdf?sfvrsn=79ad80d8_6,https://www.cofinimmo.com/media/kzned1be/cofinimmo-urd-2025-en-epra-performance-indicators.pdf,Separate EPRA sBPR performance-indicator appendix also published; sustainability policy history spans 15+ years.,downloadable_pdf
Barco,Belgium,Barco Sustainability Statements - 2025 Integrated Annual Report,https://assets.barco.com/m/dd2ee92fe760050f/original/Barco-IR2025-SUS.pdf,https://www.barco.com/en/about/sustainability/reports-and-resources,"Part of a modular Integrated Annual Report (separate Sustainability, Governance, and Data Pack documents).",downloadable_pdf
Melexis,Belgium,Melexis Sustainability / Environmental Policy,https://www.melexis.com/en/tech-info/quality/sustainability,https://media.melexis.com/-/media/files/documents/environmental/sustainability/melexis-environmental-policy-2024.pdf?ts=20241010t1519573282,Carbon neutrality target by 2050 aligned with EU Green Deal; 55% Scope 1&2 emissions reduction per million ICs sold by 2030 target. Direct PDF for a full standalone sustainability report not confirmed.,webpage_landing_page
Ontex,Belgium,Ontex Annual Report 2024 - Sustainability Statements,https://ontex.com/wp-content/uploads/2025/03/24AR_AnnualReport_EN_Final.pdf,https://ontex.com/wp-content/uploads/2020/05/Sustainability-strategy-2030.pdf,CDP 'A' rating for Climate Change (2024 disclosure) and 'A-' for Forests; Sustainability Strategy 2030 with quantified targets.,downloadable_pdf
A1 Telekom Austria Group,Austria,A1 Group Sustainability Statement 2025,https://a1.com/wp-content/uploads/sites/6/2026/03/A1-Group-Sustainability-Statement-2025.pdf,https://a1.com/wp-content/uploads/sites/6/2025/03/Telekom_Sustainability-Statement_2024_en.pdf,CSRD-aligned; sustainability reporting series dates back to 2012/2013.,downloadable_pdf
Lenzing AG,Austria,Lenzing Annual and Sustainability Report 2025,https://reports.lenzing.com/annual-and-sustainability-report/2025/services/downloads.html,https://reports.lenzing.com/annual-and-sustainability-report/2024/_assets/downloads/entire-lenzing-ar24.pdf,Combined Annual and Sustainability Report format; online and PDF versions identical except Highlights section.,downloadable_pdf
Palfinger,Austria,Palfinger Non-Financial Annual Report (ESRS-aligned),https://i-report.palfinger.ag/2023/en/sustainability,https://illuminem.b-cdn.net/datahub/Sustainability_Reports/503_Palfinger.pdf,Historical standalone sustainability reports date back to 2006/2007; now reported per ESRS under CSRD.,downloadable_pdf
Zumtobel Group,Austria,Zumtobel Group Annual Financial Report 2024/25 (incl. sustainability reporting),https://z.lighting/documents/3721/Zumtobel_Group_-_Annual_Financial_Report_2024-25_TNp9iPh.pdf,https://z.lighting/en/group/sustainability/,Targets climate neutrality in own plants by 2025; standalone sustainability reports published historically back to 2011/12.,downloadable_pdf
ams OSRAM,Austria,ams-OSRAM Sustainability Report 2024,https://look.ams-osram.com/m/4de140d715ff7694/original/Supplements-to-the-ams-OSRAM-Sustainability-Report-2024.pdf,https://look.ams-osram.com/m/3550ab0fc26eeaf5/original/ams-OSRAM-Sustainability-Report-2023.pdf,"Includes EU Taxonomy, TCFD, and SASB-index reporting; carbon-neutral production target by 2030 (24% reduction achieved by 2023). Dual-HQ company (Austria/Germany, formed by 2020 ams-OSRAM merger).",downloadable_pdf
Flughafen Wien (Vienna Airport),Austria,Vienna Airport (Flughafen Wien AG) Sustainability Report 2021 (covers 2018-2021),https://viennaairport.com/jart/prj3/va/uploads/data-uploads/Konzern/Investor%20Relations/Nachhaltigkeitsbericht/VIE_Sustainability_Report_2021.pdf,https://www.sustainabilityreports.com/flughafen-wien/2023/annual-financial-report,"Reports published on a multi-year cycle rather than annually; next edition (covering 2022-2024) was expected in 2025. Carbon-neutral operations achieved 2023, supported by Austria's largest airport photovoltaic system.",downloadable_pdf
Uniqa Insurance Group,Austria,UNIQA Group Report 2025 (incl. sustainability reporting),https://www.uniqagroup.com/grp/investor-relations/publications/UNIQA_Group_Report_2025_EN.pdf,https://www.uniqagroup.com/grp/sustainability/reporting-disclosure/downloads.en.html,"'Growing Impact' strategy (2025): net-zero for Austrian insurance/own operations by 2040, group-wide by 2050.",downloadable_pdf
EVN AG,Austria,EVN Full Report 2024/25 - Non-Financial Report,https://www.evn.at/getmedia/7fe6cf8f-dd9e-46a9-98eb-522bbe95d44d/Non-financial-Report-2024-25.pdf,https://www.evn.at/getmedia/cd77a16f-2c4f-4722-a5ae-7bfae419b510/Consolidated-non-financial-report_2023-24.pdf,Fiscal year Oct-Sept; non-financial reporting per Austria's Sustainability and Diversity Improvement Act (implementing EU Directive 2014/95/EU).,downloadable_pdf
ISS A/S,Denmark,ISS A/S Sustainability Report,https://www.sustainabilityreports.com/iss-as,,13 reports available spanning 2014-2025.,downloadable_pdf
Rockwool Group,Denmark,ROCKWOOL Sustainability Report 2023,https://www.rockwool.com/globalassets/sustainability/sustainability-report/se-2024-01_sustainability-report-2023.pdf,https://www.rockwool.com/globalassets/sustainability/sustainability-report/2019_rockwool-sustainability-report.pdf,Standalone report series dating back to at least 2018; addresses 10 of 17 UN SDGs.,downloadable_pdf
Bavarian Nordic,Denmark,Bavarian Nordic Annual Report 2025 (incl. CSRD-aligned sustainability content),https://www.bavarian-nordic.com/media/380028/bn_annual_report_2025.pdf,https://www.bavarian-nordic.com/media/324130/bn_sustainability_report_2022.pdf,Reports were called 'CSR reports' prior to 2020; fully integrated into Annual Report from FY2024. 2024 PPA secured renewable electricity (wind/solar) for Danish production.,downloadable_pdf
GN Store Nord,Denmark,GN Store Nord A/S Sustainability ESG Report 2021,https://www.gn.com/-/media/Files/Financial-Download-Center/2022/Annual-Report-2021/GN-Sustainability-ESG-Report-2021.pdf,https://www.gn.com/-/media/Files/Sustainability/Double-materiality-assessment.pdf,Most recent confirmed standalone ESG report covers FY2021; a double materiality assessment document referenced for FY2024 suggests more recent content is embedded in the Annual Report.,downloadable_pdf
Topdanmark,Denmark,Topdanmark Sustainability Report 2023,https://sustainabilityreports.com/reports/topdanmark-as-2023-sustainability-report-pdf/,https://www.sampo.com/globalassets/year2023/group/sampo2023_sustainability_report.pdf,"Acquired by Finnish insurer Sampo plc in 2024, being integrated with If P&C Insurance; FY2024 sustainability statement is consolidated with If P&C Insurance rather than standalone for Topdanmark.",downloadable_pdf
Jyske Bank,Denmark,Jyske Bank Sustainability Report 2022,https://jyskebank.com/wps/wcm/connect/jbc/6da7dcb6-3cd7-4e14-8707-3295bc27119b/Sustainability+Report+2022.pdf?MOD=AJPERES&CVID=oqD4ckd,https://jyskebank.com/investorrelations/sustainability/reports,Also publishes a separate ESG Fact Book; verify for a newer edition.,downloadable_pdf
Netcompany,Denmark,Netcompany Sustainability Statements (CSRD/ESRS),https://netcompany.com/sustainability/reports/,https://netcompany.com/wp-content/uploads/2023/05/Netcompany-ESG-2022.pdf,FY2025 sustainability statements reported per CSRD/ESRS; prior ESG reports available back to 2019.,webpage_landing_page
ALK-Abello,Denmark,ALK-Abello A/S Sustainability Report 2022,https://www.alk.net/sites/default/files/2023-12/alk_sustainability-report_2022_web.pdf,https://www.alk.net/sustainability,Most recent confirmed standalone report covers FY2022; more recent editions reportedly integrated into the Annual Report with limited assurance.,downloadable_pdf
Grafton Group,Ireland,Grafton Group plc Sustainability Statement 2025,https://www.graftonplc.com/~/media/Files/G/Grafton-Group/2025%20FULL%20YEAR%20RESULTS%20march%202026/Grafton-Group-plc-Sustainability-Statement-2025.pdf,https://www.graftonplc.com/~/media/Files/G/Grafton-Group/2025%20FULL%20YEAR%20RESULTS%20march%202026/Grafton-Annual-Report-2025.pdf,Building materials distribution/retail/manufacturing conglomerate.,downloadable_pdf
Permanent TSB Group Holdings,Ireland,Permanent TSB Group Holdings plc Annual Report 2025,https://www.permanenttsbgroup.ie/~/media/Files/P/Ptsb-CORP/documents/result-centre/annual-interim/2025/ptsbgh-annual-report-2025.pdf,https://www.ptsb.ie/responsible-business/sustainability/sustainability/,Sustainability Strategy progress reported across four pillars within the Annual Report.,downloadable_pdf
Cairn Homes,Ireland,Cairn Homes plc Sustainability Report 2023,https://www.cairnhomes.com/media/anfbcw12/cairn-sustainability-report-2023.pdf,https://sustainability.cairnhomes.com/,"Standalone sustainability report series since at least 2021; covers community, environment (Passive House, biodiversity), and people themes.",downloadable_pdf
Origin Enterprises,Ireland,Origin Enterprises Sustainability Report FY2025,https://live.euronext.com/sites/default/files/esg_document_files/2026-05/139978_Origin-Enterprises-Sustainability-Report-FY25_2026-05-08_14:02.pdf,https://wp-origin-resources-2024.s3.eu-west-2.amazonaws.com/media/2024/10/Origin-SR24.pdf,"'Nurturing Growth' strategy to 2030; inaugural sustainability report was FY2021, targets 54.9% Scope 1&2 GHG reduction by 2032 vs 2019 baseline.",downloadable_pdf
FBD Holdings,Ireland,FBD Holdings plc Principles for Sustainable Insurance Report 2025 (first CSRD sustainability report),https://www.unepfi.org/wordpress/wp-content/uploads/2025/05/FDB-Principles-for-Sustainable-Insurance-Report.pdf,https://www.fbdgroup.com/media/fbdgroup/files/2024%20FBD%20HOLDINGS%20ANNUAL%20REPORT%202024.pdf,First CSRD-mandated sustainability report published March 2025; UNEP FI Principles for Sustainable Insurance signatory.,downloadable_pdf
Uniphar,Ireland,Uniphar Sustainability disclosures,https://www.uniphar.ie/static/sustainability/overview/,,First CSRD sustainability statement due early 2026 (FY2025); double materiality assessment completed 2024. SBTi-approved 50% Scope 1&2 reduction target by 2030 vs 2019 (29.9% achieved by 2025). Direct PDF URL not confirmed via search.,webpage_landing_page
Glenveagh Properties,Ireland,Glenveagh Properties plc Sustainability Statement 2024,https://annualreports.glenveagh.ie/2024/sustainability-statement,https://www.sustainabilityreports.com/glenveagh-properties/2024/annual-report-and-accounts,Sustainability Statement embedded within the Annual Report and Accounts; 'Building Better' strategy.,downloadable_pdf
Cargotec,Finland,Cargotec Annual Report 2024 (incl. ESRS sustainability statement),https://cms.hiabgroup.com/globalassets/hiab-group/investor-relations/reports--presentations/annual-report/2024/cargotec-annual-report-2024-en.pdf,https://www.cargotec.com/en/sustainability/,Also has a separate historical GRI Index document; most recent confirmed edition covers FY2024.,downloadable_pdf
Valmet,Finland,Valmet Sustainability Statement 2024 (CSRD),https://www.valmet.com/globalassets/sustainability/documents/sustainability-statement--csrd/valmet_sustainability_statement_2024.pdf,https://mb.cision.com/Public/19721/4312094/ba488576f73c4d56.pdf,"A- CDP Climate score, EcoVadis Gold Medal (top 5%) in 2025. Distinct from Valmet Automotive, a related but separately-reporting entity.",downloadable_pdf
Huhtamaki,Finland,Huhtamaki Annual Report 2025 (incl. ESRS Sustainability Statement),https://www.huhtamaki.com/globalassets/global/huhtamaki_annual-report-2025.pdf,https://www.huhtamaki.com/en/sustainability/reports-and-policies/,"Sustainability Statement assured by KPMG Oy Ab, prepared per ESRS and EU Taxonomy Regulation.",downloadable_pdf
Kesko,Finland,Kesko Report by the Board of Directors and Financial Statements 2025 (incl. ESRS Sustainability Statement),https://www.kesko.fi/49309c/globalassets/03-sijoittaja/hallinnointi/2026/2025-kesko-report-by-board-of-directors-and-financial-statements-pdf-eng-id-56346.pdf,https://www.kesko.fi/en/sustainability/sustainable-kesko/Reports-en/,Limited assurance engagement performed by Deloitte Oy on the sustainability statement.,downloadable_pdf
Outokumpu,Finland,Outokumpu Sustainability Statement 2025,https://www.outokumpu.com/-/media/files/investors/annual-reports/annual-report-2025/outokumpu_sustainability_statement_2025.pdf?revision=a9c4a4c3-1935-4a92-a43b-3403d0a3af48&modified=20260227085925,https://www.outokumpu.com/en/sustainability/sustainability-downloads,ESRS-format since 2024; limited assurance by PwC per ISAE 3000 (revised).,downloadable_pdf
Metsa Board,Finland,Metsa Board Sustainability Review 2025,https://www.metsagroup.com/globalassets/metsa-board/documents/investors/annual-report/2025/metsa-board-sustainability-review-2025.pdf,https://www.metsagroup.com/sustainability/approach-to-sustainability/sustainability-reporting/,Part of Metsa Group; also publishes a separate Green Debt Report; recognized as FT Europe's Climate Leader 2025.,downloadable_pdf
Kemira,Finland,Kemira Financial Statements 2025 (incl. ESRS Sustainability Statement),https://www.kemira.com/app/uploads/2026/02/kemira-ar-financial-statements-2025.pdf,https://www.kemira.com/app/uploads/2026/02/kemira-annual-review-2025.pdf,Sustainability Statement part of the Board of Directors' report within Financial Statements.,downloadable_pdf
NET4GAS,Czech Republic,NET4GAS Consolidated Annual Report and Consolidated Sustainability Report,https://www.net4gas.cz/images/en/investors/financial-reports/net4gas_vz_2025_en.pdf,https://www.net4gas.cz/en/investors/financial-reports/,"Combined annual + sustainability report covering environmental, social, governance aspects; gas transmission system operator.",downloadable_pdf
CTP N.V.,Czech Republic,CTP Sustainability Report,https://ctp.eu/sustainability/,https://ctp.eu/sustainability-report-2022/; https://ctp.eu/wp-content/uploads/2023/04/CTP_NV_AR_2023_2024-03-11.pdf,"Domiciled/listed in Netherlands (Euronext Amsterdam); largest owner/developer of logistics and industrial real estate in Czech Republic, Romania, Hungary, Slovakia. Uses GRI, EPRA sBPR, TCFD frameworks. Direct current-year PDF URL not confirmed via search - landing page used.",webpage_landing_page
Zentiva,Czech Republic,Zentiva Sustainability Report,https://www.zentiva.com/our-impact/sustainability-report,https://www.zentiva.com/news/newsroom/2025/2025-04-09-sustainability-report-2024,Generic pharmaceuticals group HQ'd in Prague. 2024 report downloadable as PDF from page but direct file URL not confirmed via search - landing page used.,webpage_landing_page
Fio banka,Czech Republic,Fio banka Annual Report 2023 (combined report),https://www.fio.cz/docs/cz/Fio_banka_VZ_2023_preklad_AJ.pdf,https://www.fio.cz/docs/cz/Fio_banka_combined_report_2022_eng_signed.pdf,No standalone GRI-referenced sustainability report; environmental/sustainability content (e.g. 'Paperless' project) integrated into the combined annual report.,downloadable_pdf
Ceska posta,Czech Republic,Czech Post Sustainable Development Report,https://www.ceskaposta.cz/en/o-spolecnosti/udrzitelnost-a-esg,https://www.ceskaposta.cz/en/o-ceske-poste/profil/vyrocni-zpravy,"State postal operator; publishes Sustainable Development Reports (2022, 2023) and prior CSR reports in CZ/EN. Direct PDF URL not confirmed via search - landing page used.",webpage_landing_page
Agrofert,Czech Republic,Agrofert Annual Report / Corporate Responsibility Report,https://www.agrofert.cz/sites/default/files/prilohy/agrofert-annual_report_2023_consolidated.pdf,https://www.agrofert.cz/en/download/annual-reports; https://www.agrobech.cz/en/download/agrofert-group-brochures,"Large agriculture/chemicals conglomerate; publishes both annual reports and separate CSR reports (2022, 2021, 2020, 2018, 2017).",downloadable_pdf
Photon Energy,Czech Republic,Photon Energy Group Sustainability Report 2024,https://www.photonenergy.com/uploads/group/sustainability/photon-energy-group-sustainability-report-2024.pdf,https://www.photonenergy.com/en/investor-relations/reports.html,Photon Energy N.V. is domiciled in Netherlands and dual-listed (Prague/Frankfurt/Warsaw); operationally Czech-founded solar energy group.,downloadable_pdf
NOS SGPS,Portugal,NOS Integrated Annual Report,https://www.nos.pt/en/institutional/sustainability,https://www.nos.pt/en/institutional/investors,"Telecom operator; sustainability strategy (2021-2025, four pillars) reported within KPMG-verified Integrated Annual Report. Direct current-year PDF URL not confirmed via search - landing page used.",webpage_landing_page
Altri,Portugal,Altri Sustainability Report,https://altri.pt/en/sustainability/reports,https://altri.pt/en/investors/reports-and-presentations,Wood pulp/forestry group HQ'd in Porto; publishes standalone annual Sustainability Reports since 2017.,webpage_landing_page
Banco BPI,Portugal,Banco BPI Sustainability Information / Report and Accounts,https://www.bancobpi.pt/sustentabilidade,https://www.bancobpi.pt/sustentabilidade/governacao/informacao; https://www.bancobpi.pt/contentservice/getContent?documentName=PR_UCMS02076609,"CaixaBank-owned Portuguese bank HQ'd in Porto. IMPORTANT: distinct from the unrelated Bank of the Philippine Islands, which also trades under 'BPI' and dominates English-language search results for this name. Sustainability reported annually within the Management Report/Report and Accounts; Sustainable Banking Plan 25-27 (EUR4.4bn low-carbon financing target).",webpage_landing_page
EDP Renovaveis,Portugal,EDPR Annual Report 2024 (Non-Financial Information Statement),https://www.edpr-investors.com/sites/edpr-investors/files/document/2025-03/EDPR_AnnualReport2024.pdf,https://www.edpr-investors.com/en/investor-information/reports-and-presentations/reports-and-presentations,"Separately listed renewable energy subsidiary of EDP - Energias de Portugal (already in dataset as parent company); legally HQ'd in Madrid, Spain, though part of the Portuguese EDP group. Fourth-largest renewable energy producer worldwide.",downloadable_pdf
Martifer,Portugal,Martifer Sustainability Report 2021 / Integrated Annual Report 2024,https://martifer.com/multimedia/martifer/en/RQGJ90iZ_-SustainabilityReport2021_small.pdf,https://martifer.com/multimedia/martifer/en/PIMrKwWDa-martifergroup_annualreport2024.pdf,"Metal construction/renewable energy group based in Oliveira de Frades. Most recent standalone Sustainability Report is 2021; from 2022 onward, sustainability declarations are folded into the Integrated Annual Report instead.",downloadable_pdf
Vista Alegre Atlantis,Portugal,Vista Alegre Atlantis Consolidated Non-Financial Statement,https://investidores.vistaalegre.com/,https://investidores.vistaalegre.com/assets/vaa-investor-presentation-executive-summary-fy24-incl-1h25-(002).pdf,Ceramics/tableware group HQ'd in Ilhavo. EcoVadis 'Committed' rating (59%); SMETA/SEDEX and IKEA IWAY audited facilities. Direct PDF URL for sustainability statement not confirmed via search - investor relations landing page used.,webpage_landing_page
Sonae Sierra,Portugal,"Sonae Sierra Economic, Environmental and Social Report",https://www.sonaesierra.com/wp-content/uploads/2024/07/240528_PR_Sierra_EES-Report_VF_ENG.pdf,https://www.sonaesierra.com/reports/,"Shopping centre real estate management arm of Sonae Group (Sonae SGPS already in dataset as parent). Publishes annual 'Economic, Environmental and Social Report' rather than a report titled 'sustainability report'.",downloadable_pdf
Metlen Energy & Metals,Greece,METLEN ESG Sustainability & Performance Report 2023,https://www.metlengroup.com/sustainability/reports/sustainable-development-reporting/,https://www.metlengroup.com/media/ovtdu5dq/sustainable_development_report_2021_eng.pdf,"Formerly MYTILINEOS S.A., rebranded to METLEN Energy & Metals in 2024. Direct current-year (2023) report PDF URL not confirmed via search - reporting hub landing page used.",webpage_landing_page
Alpha Bank,Greece,Alpha Bank Sustainability Report 2023,https://www.alpha.gr/-/media/AlphaHoldings/Files/enimerosi-ependuton/apologismoi-drastiriotiton/alpha-bank-Sustainability-Report-2023-final.pdf,https://www.alpha.gr/en/Group/esg-and-sustainability/esg-reporting-hub,Strategic Plan 2023-2025 commits to net-zero GHG emissions by 2050; EUR3bn allocated to sustainable financing.,downloadable_pdf
Coca-Cola HBC,Greece,Coca-Cola HBC Sustainability Statement 2024 (part of Integrated Annual Report),https://www.coca-colahellenic.com/content/dam/cch/us/documents/oar2024/sustainability-statement-2024.pdf.downloadasset.pdf,https://hu.coca-colahellenic.com/en/sustainability/sustainability-report,"Swiss-incorporated (Coca-Cola HBC AG), dual-primary-listed London Stock Exchange and Athens Exchange; bottling partner for Coca-Cola across 28+ countries. Net zero across value chain targeted by 2040.",downloadable_pdf
Sarantis Group,Greece,Sarantis Group Sustainability Report 2023,https://greece.sarantisgroup.com/media/tu1pkmzw/sarantis_csr_2023.pdf,https://sarantisgroup.com/sustainability/sustainability-reports/,"Consumer products group operating across 13 countries. ESG strategy/decarbonization roadmap presented March 2025: 42% Scope 1&2 CO2 reduction by 2030, net-zero by 2050.",downloadable_pdf
ElvalHalcor,Greece,ElvalHalcor Annual Report incl. Sustainability Report (CSRD) 2024,https://halcor.com/wp-content/uploads/sustainability/sustainability-reports/interactive_elvalhalcor_ar_csrd_en_2024.pdf,https://www.elvalhalcor.com/sustainability/sustainability-reports/,Aluminium and copper processing group. FY2024 was the first year reporting under ESRS/CSRD requirements.,downloadable_pdf
Fourlis Group,Greece,Fourlis Group Sustainability Report (CSRD) FY2024,https://www.fourlis.com/media/ckker51g/csrd_2024_eng.pdf,https://www.fourlis.com/sustainability/sustainability-report/,Retail group operating IKEA and Intersport franchises in Greece/SE Europe. FY2024 report is CSRD-aligned; prior years published as 'Sustainable Development and Corporate Social Responsibility Report'.,downloadable_pdf
GEK Terna,Greece,GEK TERNA Group Sustainability Report 2023,https://www.gekterna.com/userfiles/PressReleases/pressreleases/en/2024/GEK%20TERNA_SUSTAINABILITY%20REPORT%202023.pdf,https://www.gekterna.com/sustainable-development/,Construction and energy conglomerate; Corporate Responsibility Report published annually since 2013. 2023 report includes first Double Materiality analysis under CSRD; CDP climate rating B.,downloadable_pdf
MVM Group,Hungary,MVM Group Integrated ESG Report 2023,https://mvm.hu/-/media/MVMHu/Documents/Befektetoknek/ESG/EN/2023/MVM-Group-Integrated-ESG-Report-2023.pdf,https://www.bet.hu/newkibdata/129058542/MVM%20Group%202023%20annual%20report.pdf,Vertically integrated national energy group covering the entire Hungarian energy sector (state-owned). ESG report follows GRI Standards.,downloadable_pdf
Magyar Posta,Hungary,Magyar Posta Group Sustainability Report 2024,https://www.posta.hu/static/internet/download/Fenntarthatosagi-jelentes_2024_EN.pdf,https://posta.hu/sustainability_reports,Hungarian national postal administration; sustainability reports published since at least 2017.,downloadable_pdf
ALTEO Group,Hungary,ALTEO Group Sustainability Report 2024,https://alteo.hu/wp-content/uploads/2025/05/ALTEO-Fenntarthatosagi-Jelentes-7.0_EN_fin.pdf,https://alteo.hu/sustainability/reports-facts-data/sustainability-reports/?lang=en,"Renewable/natural gas energy production, trading and services group. First Hungarian energy company with independent international ESG certification (since Feb 2022); non-financial statement prepared at GRI 'Core' level, third-party certified.",downloadable_pdf
Raba Automotive Group,Hungary,Raba Sustainability Report 2024,https://raba.hu/en/investors/publications/,https://raba.hu/en/for-investors/,Automotive components manufacturer HQ'd in Gyor. 'RABA Modernisation Programme' (launched 2022) targets green energy adoption and reduced ecological footprint. Direct PDF URL not confirmed via search - publications landing page used.,webpage_landing_page
Graphisoft Park SE,Hungary,Graphisoft Park SE Sustainability Report 2023 (ESG Report),https://www.graphisoftpark.com/en/investors,https://bet.hu/site/newkib/en/2024.06./Graphisoft_Park_SE_-_Sustainability_Report_2023_ESG_Report__129081334,"Budapest office park real estate company listed on Budapest Stock Exchange. Distinct from Graphisoft SE, the BIM architecture-software company acquired by Nemetschek - shares the Graphisoft name/origin but is a separate listed real estate entity. ESG report prepared with reference to GRI standards. Direct PDF URL not confirmed via search - investor page used.",webpage_landing_page
Hidroelectrica,Romania,Hidroelectrica Annual Report 2024,https://cdn.hidroelectrica.ro/cdn/aga/2025/29_aprilie_2025/raport_anual/rezumat_raport_anual/Raport_Hidroelectrica_2024_EN.pdf,https://bvb.ro/infocont/infocont25/H2O_20250430132056_H2O-EN-FY-2024-Report-merged2.pdf,"State-controlled, largest renewable energy producer in Romania (188 hydro plants totaling 6.4GW capacity, plus Crucea wind farm). IPO'd on Bucharest Stock Exchange in 2023. Pursuing goal of remaining a 100% green company.",downloadable_pdf
Sphera Franchise Group,Romania,Sphera Franchise Group Sustainability Report 2023,https://spheragroup.com/wp-content/uploads/2024/07/Sustainability-Report-Sphera-Franchise-Group-2023_final.pdf,https://spheragroup.com/sustenabilitate/rapoarte-de-sustenabilitate/?lang=en,"Operates KFC, Pizza Hut, and Taco Bell franchises across Romania, Moldova and Italy. Sustainability statement independently assured (limited assurance report on file for 2024).",downloadable_pdf
MedLife,Romania,MedLife Group Sustainability Statement/Report 2025,https://www.medlife.ro/sites/default/files/2026-04/Raport%20Sust_MedLife_2025_eng.pdf,https://www.medlife.ro/sites/default/files/2025-03/Medlife%20Rap%20adm_CSRD%20report_Opinie%20Deloitte%20-%20ENG.pdf,Largest private healthcare provider in Romania; first Sustainability Report published September 2022 (covering FY2021). FY2024 Administrators' Report is CSRD-compliant with Deloitte opinion.,downloadable_pdf
Transgaz,Romania,Transgaz Sustainability Report,https://www.transgaz.ro/en/sustainability/sustainability-report,https://www.miga.org/sites/default/files/2026-03/Transgaz%20Raport%20Sustenabilitate%202024%20en_final%2004.04_0.pdf,"National natural gas transmission system operator, HQ'd in Medias. Sustainability reports published for reporting years 2020, 2023, and 2024 (consolidated sustainability statement with limited auditor assurance).",webpage_landing_page
Purcari Wineries,Romania,Purcari Wineries PLC Sustainability Statement 2024,https://purcariwineries.com/wp-content/uploads/2025/06/Purcari-Wineries-PCL_Sustainability-Statement_Consolidated_Final.pdf,https://purcariwineries.com/en/purcari-wineries-publishes-its-2023-sustainability-report/,"Listed on Bucharest Stock Exchange; legally domiciled in Cyprus (Public Company Limited) with wine operations across Romania, Moldova, Bulgaria and Czech Republic. Voluntarily adopted CSRD/ESRS standards for the FY2024 report.",downloadable_pdf
Millicom International Cellular,Luxembourg,Millicom International Cellular 2023 Annual Report with Sustainability Disclosures,https://www.sustainabilityreports.com/millicom-international-cellular/2023/annual-report,https://unglobalcompact.org/participation/report/cop/advanced/466907,Luxembourg-domiciled holding company (S.A.); operates the 'Tigo' mobile brand across Latin America. Science-based GHG reduction targets validated by SBTi. Direct PDF hosted on third-party aggregator - primary-source PDF URL not confirmed via search.,webpage_landing_page
Grand City Properties,Luxembourg,Grand City Properties Consolidated Sustainability Statement 2024,https://www.grandcityproperties.com/sustainability,https://www.grandcityproperties.com/grandcityproperties.com/Documents/PDFs/GCP_Non-Financial_Report_2021.pdf,"Luxembourg-domiciled (registered office in Luxembourg City) residential real estate group with operating focus on German cities, especially Berlin. CSRD/ESRS-aligned Consolidated Sustainability Statement integrated into the 2024 Annual Report; targets 40% CO2 reduction by 2030 vs 2019 baseline. Direct current-year PDF URL not confirmed via search - landing page used.",webpage_landing_page
B&M European Value Retail,Luxembourg,B&M FY23 ESG Report,https://www.bandmretail.com/~/media/Files/B/Bmstores-Corp/documents/investors/reports-and-presentations/2023/fy23-esg-report.pdf,https://www.sustainabilityreports.com/b-and-m-european-value-retail,Incorporated in Luxembourg (S.A.) but operationally a UK discount variety retail chain (B&M Bargains); ESG reports published annually since 2017.,downloadable_pdf
Befesa,Luxembourg,Befesa Sustainability/ESG Report,https://befesaesgreport.com/,https://images.befesa.com/media/2025/04/Befesa__Annual_Report_2024-68112577a748f.pdf,"Incorporated in Luxembourg (S.A., registered office Boulevard de la Petrusse) but operates steel dust and aluminium salt slag recycling facilities across Germany, Spain, Sweden, France, Turkey, South Korea, China and the US. Dedicated ESG report microsite; specific report-year PDF URL not confirmed via search.",webpage_landing_page
